FID,CD_MUN,NM_MUN,EST_POP_19,Shape__Area,Shape__Length,COD_UF
4878,3146750,Palmópolis,5507,475235084.780273,123772.994693027,31
4879,3147006,Paracatu,93158,9065871477.66016,844069.068548201,31
4880,3147105,Pará de Minas,93969,626198741.444336,172955.444366378,31
4881,3147204,Paraguaçu,21513,492997393.204102,128879.224153598,31
4882,3147303,Paraisópolis,21083,390318374.321289,142843.039483675,31
4883,3147501,Passabém,1649,106367352.227539,60505.4645930301,31
4884,3147600,Passa Quatro,16344,325894291.870117,104206.600717749,31
4885,3147709,Passa Tempo,8084,492604088.662109,120463.676387032,31
4886,3147956,Patis,5972,483853962.164063,107744.3878435,31
4887,3148004,Patos de Minas,152488,3570770040.53613,606227.328180126,31
4888,3148103,Patrocínio,90757,3231096781.58594,349551.502084901,31
4889,3148202,Patrocínio do Muriaé,5684,125096032.048828,69985.3666473323,31
4890,3148301,Paula Cândido,9571,308813220.427734,109867.692711065,31
4891,3148509,Pavão,8450,664401292.791992,190712.998472574,31
4892,3148608,Peçanha,17541,1114929449.71484,227269.317522908,31
4893,3148707,Pedra Azul,24324,1734867974.59473,246266.301206179,31
4894,3148756,Pedra Bonita,7097,199190036.958008,89621.2027635423,31
4895,3148806,Pedra do Anta,3052,198617698.795898,93417.9785997533,31
4896,2700904,Belo Monte,6704,347270693.785156,88527.8533622583,27
4897,2112308,Tuntum,41832,3424186175.72046,429060.490491681,21
4898,2111672,São Roberto,6719,230193559.101318,96376.9152062602,21
4899,2703403,Jacaré dos Homens,5253,154276902.265625,63275.5458772418,27
4900,2111631,São Raimundo do Doca Bezerra,5237,425469635.739014,123686.136866186,21
4901,4305439,Chuí,6704,292842709.529297,79595.829343506,43
4902,4315602,Rio Grande,211005,3796576698.95313,489735.32287405,43
4903,4317301,Santa Vitória do Palmar,29676,7434771926.66211,576674.727433963,43
4904,2105609,Joselândia,16168,713200354.139893,193221.893500885,21
4905,2105476,Jenipapo dos Vieiras,16515,1993509947.62915,258512.199475855,21
4906,2105351,Itaipava do Grajaú,16057,1257402607.75464,302075.684476045,21
4907,2104800,Grajaú,69527,9015567040.27563,483201.574025549,21
4908,2104081,Fernando Falcão,10360,5180064780.58276,417325.782824917,21
4909,2101608,Barra do Corda,88212,5273762984.56738,452934.393457675,21
4910,2108504,Pindaré-Mirim,32941,271203391.122192,132167.092096766,21
4911,1303536,Presidente Figueiredo,36279,25647406248.4565,1235736.84355918,13
4912,3143302,Montes Claros,409341,3931814155.23047,516646.940904835,31
4913,3142007,Mirabela,13589,789261218.378906,158608.535048596,31
4914,3107307,Bocaiúva,49979,3537029880.15625,697299.633008591,31
4915,5106307,Paranatinga,22563,25750392957.1855,1630838.21656865,51
4916,1718865,Santa Fé do Araguaia,7512,1708210684.55566,251755.308078291,17
4917,1713205,Miracema do Tocantins,18248,2759917369.61914,403646.416520218,17
4918,2931202,Taperoá,21074,483429638.625,145514.113457974,29
4919,2922607,Nilo Peçanha,13997,414375498.297363,178727.543831393,29
4920,1301902,Itacoatiara,101337,8979162694.63965,688118.905409591,13
4921,1301852,Iranduba,48296,2238207938.80334,373622.967437992,13
4922,1301159,Careiro da Várzea,30225,2653791258.72852,347325.881584541,13
4923,5108907,Nova Maringá,8641,12225696173.0435,758673.380276705,51
4924,5108006,Tapurah,13705,4741304028.00879,400346.031094946,51
4925,5106224,Nova Mutum,45378,10153268455.5459,897143.482182809,51
4926,5107768,Santa Rita do Trivelato,3429,5052073625.32031,478268.630942509,51
4927,5107925,Sorriso,90313,9885929309.13135,910727.814510183,51
4928,2501708,Barra de São Miguel,6036,624877337.961426,143832.389983645,25
4929,2929255,São Gabriel,18793,1197324345.27441,193286.05619422,29
4930,2929305,São Gonçalo dos Campos,37550,310948551.937988,95948.1811651598,29
4931,2929370,São José do Jacuípe,10462,379547018.682617,125635.460807051,29
4932,2929404,São Miguel das Matas,11675,244772355.82959,100058.692602199,29
4933,2929750,Saubara,12043,176049201.546875,61744.6555353838,29
4934,2929800,Saúde,12913,531324718.057129,128877.593528349,29
4935,2930006,Sebastião Laranjeiras,11434,2131131820.65723,270925.464302234,29
4936,2930303,Serra Dourada,17386,1684714763.12451,219745.930900859,29
4937,2930402,Serra Preta,14878,626462858.984863,127197.571147075,29
4938,2930600,Serrolândia,13397,337264934.594238,95110.3087995202,29
4939,2930758,Sítio do Mato,13012,1723002993.56055,226545.34141001,29
4940,2930808,Souto Soares,16979,1079850548.08936,185410.024232515,29
4941,2930907,Tabocas do Brejo Velho,12518,1516815610.47852,220613.026287416,29
4942,2931004,Tanhaçu,20403,1366730556.80273,207181.008816627,29
4943,2931053,Tanque Novo,17366,776559902.36084,149756.848122067,29
4944,2931103,Tanquinho,7918,256346879.654297,88404.4853185577,29
4945,2931301,Tapiramutá,17010,750902321.479492,132745.361211924,29
4946,2931400,Teodoro Sampaio,7425,257749643.059082,84626.7400327855,29
4947,2931608,Teolândia,14943,308270678.933105,131141.011694337,29
4948,2931806,Tremedal,16394,2168302987.40918,286958.032768913,29
4949,2932101,Ubaíra,19895,700031578.759277,189160.066523744,29
4950,2932200,Ubaitaba,19056,193954051.418945,92066.0739560739,29
4951,2932309,Ubatã,27035,189967586.558594,110579.781561352,29
4952,4115200,Maringá,423666,580888538.318359,156570.868393856,41
4953,4126256,Sarandi,96688,123576607.354492,66723.9880725472,41
4954,4208708,Jacinto Machado,10416,564998115.458984,156435.99944732,42
4955,4208807,Jaguaruna,20024,425388677.486328,132026.213323685,42
4956,4208906,Jaraguá do Sul,177697,665350689.571289,200761.457008003,42
4957,4208955,Jardinópolis,1570,86197396.0878906,69958.6667211925,42
4958,1503093,Goianésia do Pará,40475,7105963138.19739,577320.343521738,15
4959,4209102,Joinville,590466,1407877952.00293,254582.216823009,42
4960,4209151,José Boiteux,4997,511602850.512695,130145.016693785,42
4961,4209177,Jupiá,2101,114435461.470703,76126.3467603208,42
4962,4209409,Laguna,45814,432980582.658203,140423.137937024,42
4963,4209458,Lajeado Grande,1427,82429045.4707031,56443.7952312363,42
4964,4209508,Laurentino,6970,100694925.299805,61268.4680624327,42
4965,4209607,Lauro Müller,15244,352525256.935547,121270.50452976,42
4966,4209854,Lindóia do Sul,4563,240624889.699219,101755.695151198,42
4967,4209904,Lontras,12130,250706754.551758,96825.0280097399,42
4968,4210001,Luiz Alves,12859,327367693.532227,115468.452696211,42
4969,4210050,Macieira,1775,329190056.964844,86330.5980632472,42
4970,4210209,Major Gercino,3442,389996454.829102,137144.88733063,42
4971,4210407,Maracajá,7293,82308640.5136719,53138.3161237392,42
4972,4210506,Maravilha,25762,214508690.46875,87961.7328324654,42
4973,4210555,Marema,1797,131319225.958984,74136.9449810589,42
4974,4210605,Massaranduba,16916,470470576.492188,143534.691916999,42
4975,4210704,Matos Costa,2520,545652365.322266,157542.787892475,42
4976,4210803,Meleiro,7015,243857825.808594,101967.20637903,42
4977,4210852,Mirim Doce,2309,428830742.298828,156537.782181215,42
4978,4210902,Modelo,4209,116321996.685547,71982.6589200586,42
4979,4211009,Mondaí,11742,253714342.425781,108756.525685,42
4980,4211058,Monte Carlo,9866,242721319.833984,116853.530581489,42
4981,4211108,Monte Castelo,8275,704932474.552734,223325.108241125,42
4982,4211207,Morro da Fumaça,17796,107906441.570313,63217.9728006299,42
4983,4211256,Morro Grande,2893,339489175.109375,125451.780089153,42
4984,4211306,Navegantes,81475,140425327.27832,108183.695141928,42
4985,4211454,Nova Itaberaba,4331,173623651.703125,72157.7462373055,42
4986,4211504,Nova Trento,14549,512286191.795898,146491.909054138,42
4987,4211603,Nova Veneza,15166,384788305.3125,100587.958920998,42
4988,4211652,Novo Horizonte,2442,190190253.355469,114742.10417458,42
4989,4211702,Orleans,22912,711644670.570313,214299.767960351,42
4990,3149002,Pedra Dourada,2504,80522782.046875,46066.6066807247,31
4991,3149101,Pedralva,11195,255696958.821289,73891.8795678419,31
4992,3149150,Pedras de Maria da Cruz,12107,1654480650.91602,308895.84175506,31
4993,3149200,Pedrinópolis,3635,403374515.114258,101095.092609426,31
4994,2703304,Inhapi,18385,384371356.906738,85923.8941023362,27
4995,3149408,Pedro Teixeira,1807,131534243.292969,68412.412320882,31
4996,3149507,Pequeri,3320,105916362.830078,70193.1935691014,31
4997,3149606,Pequi,4406,231070846.200195,81455.8876223909,31
4998,3149705,Perdigão,11506,283596624.538086,101964.094868336,31
4999,3149804,Perdizes,16168,2769579023.4873,371119.977105752,31
5000,3149903,Perdões,21390,312408703.361328,132636.142226903,31
5001,3149952,Periquito,6810,257665406.008789,89287.8458461487,31
5002,3150000,Pescador,4252,354216634.599609,102692.712386183,31
5003,3150109,Piau,2748,223119836.277344,92034.9343708135,31
5004,3150208,Piedade de Ponte Nova,4140,95606280.8222656,49366.1947141549,31
5005,3150307,Piedade do Rio Grande,4497,374661291.489258,124639.619554966,31
5006,3150406,Piedade dos Gerais,4982,297339180.576172,98676.839977353,31
5007,3150505,Pimenta,8660,475571761.083984,126893.397889975,31
5008,3150539,Pingo d'Água,4941,75536198.2939453,46955.286465193,31
5009,3150570,Pintópolis,7507,1338025215.89258,207290.240822519,31
5010,3150604,Piracema,6409,321241164.110352,102805.599387457,31
5011,3150703,Pirajuba,6199,384441809.141602,116542.173129548,31
5012,3150802,Piranga,17626,756030505.711914,168617.642317059,31
5013,3150901,Piranguçu,5472,239885760.1875,84781.2992158673,31
5014,3151008,Piranguinho,8596,146626932.180664,109541.89088074,31
5015,3151107,Pirapetinga,10752,221895457.137695,95550.8715666901,31
5016,3151206,Pirapora,56428,606778521.62207,129209.467580752,31
5017,3151305,Piraúba,10787,166965333.176758,77344.0911142625,31
5018,3151404,Pitangui,27989,645120084.764648,148669.412618235,31
5019,3151503,Piumhi,34691,1033078697.21777,194334.162919532,31
5020,3151602,Planura,12133,361810002.571289,105252.306828778,31
5021,3151701,Poço Fundo,16791,552846340.439453,132531.374258816,31
5022,3151909,Pocrane,8432,782613524.084961,170691.68423123,31
5023,3152105,Ponte Nova,59742,538554152.227539,145174.43683907,31
5024,3152131,Ponto Chique,4261,660132636.142578,173022.9056853,31
5025,3152170,Ponto dos Volantes,12121,1330835500.58984,238293.606473656,31
5026,3152204,Porteirinha,37906,1899106836.28027,383818.576390719,31
5027,3152303,Porto Firme,11279,326929772.831055,129510.407327576,31
5028,3152402,Poté,16555,693443929.789063,186190.310813978,31
5029,3152501,Pouso Alegre,150737,636827234.6875,149461.209556438,31
5030,3152600,Pouso Alto,5940,308210603.660156,113253.558754507,31
5031,3152709,Prados,9031,304950062.84375,147438.368117768,31
5032,3152808,Prata,27856,5472713978.78223,451619.010177917,31
5033,3152907,Pratápolis,8603,247816753.541016,103518.377242617,31
5034,3153004,Pratinha,3603,706461383.975586,157805.921758603,31
5035,3100104,Abadia dos Dourados,6989,983318793.238281,224031.737574824,31
5036,3100203,Abaeté,23237,2045804294.52441,278373.401373083,31
5037,3100302,Abre Campo,13454,537493385.59668,141508.83537151,31
5038,3100401,Acaiaca,3994,116569090.52832,59157.9287963911,31
5039,3100500,Açucena,9470,917519344.181641,203802.012800408,31
5040,3100609,Água Boa,13735,1468151730.72852,258274.453926278,31
5041,3100807,Aguanil,4486,267531361.587891,83377.353160587,31
5042,3100906,Águas Formosas,19207,902140894.262695,168074.300081621,31
5043,3101003,Águas Vermelhas,13539,1363475541.44434,268488.173591523,31
5044,3101102,Aimorés,25167,1528370565.62012,263505.389721941,31
5045,3101201,Aiuruoca,6003,758918990.448242,164299.263567379,31
5046,3101300,Alagoa,2674,189098637.87207,72379.6050381512,31
5047,3101409,Albertina,3007,67995454.7919922,44653.5435718031,31
5048,3101508,Além Paraíba,35362,594985569.557617,166665.819089858,31
5049,3101607,Alfenas,79996,985763454.020508,201249.2709127,31
5050,3101631,Alfredo Vasconcelos,6907,151121158.84375,75512.6150733168,31
5051,3101706,Almenara,41896,2499542825.5498,332486.064292897,31
5052,3101805,Alpercata,7424,187724709.730469,82902.6940986832,31
5053,3101904,Alpinópolis,19853,530233219.700195,158922.027311781,31
5054,3102001,Alterosa,14466,418687373.030273,119928.875914742,31
5055,3102050,Alto Caparaó,5847,118722834.172852,63649.4591991863,31
5056,3102100,Alto Rio Doce,11000,597649767.267578,168720.305452655,31
5057,3102209,Alvarenga,3907,314391815.239258,110960.170951472,31
5058,3102308,Alvinópolis,15203,683321287.543945,159901.088093836,31
5059,3102407,Alvorada de Minas,3606,419478473.884766,129228.569148336,31
5060,3102506,Amparo do Serra,4713,156069783.007813,89825.7493447615,31
5061,3102605,Andradas,41077,549248530.878906,139612.780347392,31
5062,3102704,Cachoeira de Pajeú,9412,756941593.260742,165368.909313086,31
5063,3102803,Andrelândia,12224,1170815352.40332,275421.253698835,31
5064,3102852,Angelândia,8520,205203314.429688,82884.1033500745,31
5065,3102902,Antônio Carlos,11445,614412993.228516,157934.100083371,31
5066,3103009,Antônio Dias,9318,891130666.30957,194435.356690791,31
5067,3103108,Antônio Prado de Minas,1598,96661262.2988281,55109.9455646476,31
5068,3103207,Araçaí,2347,211480082.273438,81653.6452964422,31
5069,3103306,Aracitaba,2063,123506784.612305,65755.4686109972,31
5070,3103405,Araçuaí,36708,2457196054.15088,326775.808719454,31
5071,3103504,Araguari,117267,3054165920.88379,384188.62174342,31
5072,3103603,Arantina,2795,104371423.075195,60825.362939207,31
5073,3103751,Araporã,6869,330640280.475586,113669.721375451,31
5074,3103801,Arapuá,2834,195640390.856445,87264.3978163631,31
5075,3103900,Araújos,9273,279086279.091797,99969.6266837456,31
5076,3104007,Araxá,106229,1319104195.36328,234793.940486552,31
5077,3104106,Arceburgo,10772,188715859.967773,77797.2532549306,31
5078,3104205,Arcos,40092,582309855.766602,157768.759177006,31
5079,3104304,Areado,15070,328026897.167969,106585.403388182,31
5080,2932408,Uibaí,13887,570916449.443848,126802.384631134,29
5081,2932457,Umburanas,19222,1849071714.57861,319393.360571275,29
5082,4218251,Timbó Grande,7877,749214978.411133,177090.401466745,42
5083,2920908,Mascote,13822,805716432.673828,210099.153800601,29
5084,2932606,Urandi,16658,970497611.131836,169445.485942119,29
5085,2932804,Utinga,19178,666727510.517578,141863.599422524,29
5086,4210308,Major Vieira,8103,652712210.871094,252721.019486939,42
5087,2933059,Várzea da Roça,14104,491160234.765137,112163.045880511,29
5088,2933109,Várzea do Poço,9170,216421137.47998,76439.7410236241,29
5089,2933158,Várzea Nova,12697,1281239907.38037,170364.924679812,29
5090,2933174,Varzedo,8838,234531721.578613,85172.0697080672,29
5091,4203808,Canoinhas,54401,1433097413.1582,363801.105203503,42
5092,2933406,Wagner,9345,550275224.346191,106163.456735681,29
5093,4308904,Getúlio Vargas,16212,369127283.681641,127220.053741405,43
5094,2933604,Xique-Xique,46483,5304165962.66504,540655.154567196,29
5095,4322905,Viadutos,4756,342480415.142578,145618.654794716,43
5096,1600808,Vitória do Jari,15931,2526648861.41446,329956.807020439,16
5097,1600600,Santana,121364,1551627805.30924,251483.977521614,16
5098,1600501,Oiapoque,27270,23259935656.0931,1084999.24435571,16
5099,1600402,Mazagão,21632,13384916579.8718,834409.808849863,16
5100,1600303,Macapá,503327,6608947770.4814,881747.973377302,16
5101,1600253,Itaubal,5503,1633949123.4548,301301.767205276,16
5102,1600204,Calçoene,11117,14238541637.0015,994343.347803575,16
5103,1600105,Amapá,9109,8519804618.71716,826417.154355633,16
5104,4302584,Bozano,2123,259917265.496094,107693.235452091,43
5105,4200051,Abdon Batista,2563,303507456.460938,108795.770264877,42
5106,4306106,Cruz Alta,60299,1772637538.80273,342272.439994582,43
5107,4200200,Agrolândia,10864,263664791.277344,115764.967603764,42
5108,4200309,Agronômica,5448,165069024.132813,75901.474359687,42
5109,4314308,Pejuçara,3874,538688107.822266,168706.413387676,43
5110,4322202,Tupanciretã,23948,2957251627.63086,387284.978739115,43
5111,4200507,Águas de Chapecó,6486,176596397.712891,96883.21423618,42
5112,4202131,Bela Vista do Toldo,6337,670615418.896484,167514.88943304,42
5113,4200606,Águas Mornas,6469,418550381.376953,124144.598065733,42
5114,4200754,Alto Bela Vista,1937,131785202.306641,96927.0555096912,42
5115,4201000,Anita Garibaldi,7133,755683490.720703,176125.108047143,42
5116,3119708,Coronel Xavier Chaves,3434,162586699.929688,84460.9731673895,31
5117,3119807,Córrego Danta,3215,746325648.770508,188436.572659833,31
5118,3119906,Córrego do Bom Jesus,3704,145837408.386719,65411.5800990643,31
5119,3119955,Córrego Fundo,6337,115759453.424805,51684.9696956264,31
5120,3120003,Córrego Novo,2771,233299913.567383,79519.2144911329,31
5121,3120102,Couto de Magalhães de Minas,4410,540368614.125,198171.496944679,31
5122,3120151,Crisólita,6704,1065131694.24121,212185.426793373,31
5123,3120201,Cristais,12798,722845300.476563,122434.121091805,31
5124,3120300,Cristália,5971,921708284.849609,179618.867938763,31
5125,3120409,Cristiano Otoni,5150,152882805.814453,70342.969465846,31
5126,3120508,Cristina,10242,364956722.655273,98812.3419505163,31
5127,3120607,Crucilândia,5034,191265484.470703,77421.0771811682,31
5128,3120706,Cruzeiro da Fortaleza,3626,210714640.793945,95439.0022690633,31
5129,3120805,Cruzília,15417,608372508.329102,134866.611312703,31
5130,3120839,Cuparaque,4982,255009721.675781,111526.146981254,31
5131,3120870,Curral de Dentro,7729,620582376.730957,134468.667198957,31
5132,3121001,Datas,5410,346557634.948242,135209.5227723,31
5133,3121100,Delfim Moreira,8025,480886026.680664,135191.658364683,31
