OBJECTID,Codigo_Municipio,Nome_municipio,Nome_Estado,GR,Pop_Total,Total_Medicos,Medicos_SUS,Medicos_100mil_hab_Ind,Medicos_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
4565,4317756,Santo Antônio do Planalto,Rio Grande do Sul,Sul,2019,1,1,49.5294700346706,49.5294700346706,0.0187260511759177,0.885735564011351
4566,3160454,Santo Antônio do Retiro,Minas Gerais,Sudeste,7277,3,2,41.2257798543356,27.4838532362237,0.0670022708482065,1.53038251809582
4567,3160504,Santo Antônio do Rio Abaixo,Minas Gerais,Sudeste,1765,0,0,0,0,0.00921683752017088,0.519320401445586
4568,4124400,Santo Antônio do Sudoeste,Paraná,Sul,20166,10,9,49.5884161459883,44.6295745313895,0.0293758791196979,1.17226231219234
4569,1507003,Santo Antônio do Tauá,Pará,Norte,31482,8,8,25.4113461660631,25.4113461660631,0.0436848033636927,1.30965636822639
4570,2110302,Santo Antônio dos Lopes,Maranhão,Nordeste,14528,4,4,27.5330396475771,27.5330396475771,0.0628469658349786,1.1294399148195
4571,2209450,Santo Antônio dos Milagres,Piauí,Nordeste,2161,1,1,46.2748727441,46.2748727441,0.00270755208455853,0.250837253820544
4572,4317806,Santo Augusto,Rio Grande do Sul,Sul,13885,13,13,93.6262153402953,93.6262153402953,0.0429060431125663,1.5461313483351
4573,4317905,Santo Cristo,Rio Grande do Sul,Sul,14257,9,9,63.1268850389283,63.1268850389283,0.0335966216989618,1.19125623065255
4574,2928802,Santo Estêvão,Bahia,Nordeste,52850,13,11,24.5979186376537,20.8136234626301,0.0299622721740604,0.866326651048133
4575,3548302,Santo Expedito,São Paulo,Sudeste,3111,1,1,32.1440051430408,32.1440051430408,0.00825170382324814,0.500984523251453
4576,4317954,Santo Expedito do Sul,Rio Grande do Sul,Sul,2324,1,1,43.0292598967298,43.0292598967298,0.0115132296492675,0.615936003256892
4577,3160603,Santo Hipólito,Minas Gerais,Sudeste,3087,2,2,64.7878198898607,64.7878198898607,0.036820785150951,1.43940317874611
4578,4124509,Santo Inácio,Paraná,Sul,5438,3,2,55.167340934167,36.7782272894447,0.0269747665693103,0.771563083971661
4579,2209500,Santo Inácio do Piauí,Piauí,Nordeste,3798,2,2,52.6592943654555,52.6592943654555,0.0698640382414624,1.2576754230234
4580,3548401,Santópolis do Aguapeí,São Paulo,Sudeste,4777,2,2,41.8672807201172,41.8672807201172,0.0111707704911623,0.669941477802872
4581,3548500,Santos,São Paulo,Sudeste,433311,2395,1590,552.720794071695,366.941988548641,0.0249120110804597,1.07924701826973
4582,3160702,Santos Dumont,Minas Gerais,Sudeste,46487,51,43,109.708090433885,92.4989782089616,0.0555374972453251,1.73027843128303
4583,2312304,São Benedito,Ceará,Nordeste,47903,25,21,52.1887981963551,43.8385904849383,0.0275431778913457,1.28191848498073
4584,2110401,São Benedito do Rio Preto,Maranhão,Nordeste,18663,7,7,37.5073675186197,37.5073675186197,0.0758029839575585,1.29654829132902
4585,2612901,São Benedito do Sul,Pernambuco,Nordeste,15895,1,1,6.29128656810318,6.29128656810318,0.0131887680736895,0.528744756962452
4586,2513927,São Bentinho,Paraíba,Nordeste,4529,1,1,22.0799293442261,22.0799293442261,0.0161028161155059,0.650644237378011
4587,2110500,São Bento,Maranhão,Nordeste,45211,13,13,28.7540642763929,28.7540642763929,0.0381378535406469,1.27929242830231
4588,2513901,São Bento,Paraíba,Nordeste,34031,20,20,58.7699450501014,58.7699450501014,0.0202893963172244,0.628734257334256
4589,3160801,São Bento Abade,Minas Gerais,Sudeste,5286,4,4,75.6715853197124,75.6715853197124,0.0070112309125534,0.413257350186681
4590,2411601,São Bento do Norte,Rio Grande do Norte,Nordeste,2747,2,2,72.8066982162359,72.8066982162359,0.0235484311832863,0.645439186307254
4591,3548609,São Bento do Sapucaí,São Paulo,Sudeste,10878,25,25,229.821658393087,229.821658393087,0.0221954793357781,1.09438243148547
4592,4215802,São Bento do Sul,Santa Catarina,Sul,84507,135,114,159.75007987504,134.900067450034,0.045337859016513,1.36581905201425
4593,1720101,São Bento do Tocantins,Tocantins,Norte,5324,2,2,37.5657400450789,37.5657400450789,0.0903220237942435,2.22803369536455
4594,2411700,São Bento do Trairí,Rio Grande do Norte,Nordeste,4449,2,2,44.9539222297145,44.9539222297145,0.0155963700062074,0.630553139431071
4595,2613008,São Bento do Una,Pernambuco,Nordeste,59504,10,9,16.8055929013176,15.1250336111858,0.0590614199229265,1.17934322104124
4596,4215752,São Bernardino,Santa Catarina,Sul,2336,1,1,42.8082191780822,42.8082191780822,0.0134904019430451,0.687307356960551
4597,2110609,São Bernardo,Maranhão,Nordeste,28507,10,10,35.0791033781177,35.0791033781177,0.0819372341951805,1.29062111614448
4598,3548708,São Bernardo do Campo,São Paulo,Sudeste,838936,2152,1136,256.515395691686,135.4096140826,0.0362874295919937,1.25991941851102
4599,4215901,São Bonifácio,Santa Catarina,Sul,2838,0,0,0,0,0.0422168514674013,1.18018779200228
4600,4318002,São Borja,Rio Grande do Sul,Sul,60282,82,63,136.027338177234,104.508808599582,0.334090349461462,4.41072918418582
4601,2708204,São Brás,Alagoas,Nordeste,6961,5,5,71.8287602355983,71.8287602355983,0.011543884841501,0.494787949547752
4602,3160900,São Brás do Suaçuí,Minas Gerais,Sudeste,3738,2,1,53.5045478865704,26.7522739432852,0.00953440318841103,0.563817500477781
4603,2209559,São Braz do Piauí,Piauí,Nordeste,4448,2,2,44.9640287769784,44.9640287769784,0.0539658550743525,1.22522363563549
4604,1507102,São Caetano de Odivelas,Pará,Norte,18050,5,5,27.7008310249308,27.7008310249308,0.0604064208741697,1.85084498775123
4605,3548807,São Caetano do Sul,São Paulo,Sudeste,161127,785,368,487.193331967951,228.391268998988,0.00135650760523731,0.17695447362435
4606,2613107,São Caitano,Pernambuco,Nordeste,37245,14,13,37.5889381124983,34.9040139616056,0.0313942104338025,0.89212192450014
4607,3548906,São Carlos,São Paulo,Sudeste,251983,620,502,246.048344531179,199.219788636535,0.09937489745721,2.12512660511518
4608,4216008,São Carlos,Santa Catarina,Sul,11281,12,11,106.373548444287,97.5090860739296,0.014669776100618,0.734428993264664
4609,4124608,São Carlos do Ivaí,Paraná,Sul,6878,1,1,14.5391102064554,14.5391102064554,0.0198738450393421,0.686845436024802
4610,2806701,São Cristóvão,Sergipe,Nordeste,90072,45,41,49.9600319744205,45.5191402433609,0.0362304792174371,0.957693800775373
4611,4216057,São Cristóvão do Sul,Santa Catarina,Sul,5549,1,1,18.0212650928095,18.0212650928095,0.0320073471101523,1.24199825346828
4612,2928901,São Desidério,Bahia,Nordeste,33742,8,8,23.7093236915417,23.7093236915417,1.25857090787474,6.64962529068624
4613,2513968,São Domingos,Paraíba,Nordeste,3073,0,0,0,0,0.0138330335416157,0.560644530573074
4614,2806800,São Domingos,Sergipe,Nordeste,11137,3,3,26.9372362395618,26.9372362395618,0.00843150043300511,0.620005135118535
4615,2928950,São Domingos,Bahia,Nordeste,9058,3,3,33.1198940163391,33.1198940163391,0.0240230355446158,0.724224528948427
4616,4216107,São Domingos,Santa Catarina,Sul,9445,7,6,74.1132874536792,63.5256749602964,0.0332565019500635,1.41683894644353
4617,5219803,São Domingos,Goiás,Centro-Oeste,12949,4,4,30.8904162483589,30.8904162483589,0.275200179782189,4.10230625496303
4618,3160959,São Domingos das Dores,Minas Gerais,Sudeste,5644,1,1,17.7179305457123,17.7179305457123,0.0052385955156069,0.378429147740321
4619,1507151,São Domingos do Araguaia,Pará,Norte,25557,5,5,19.5641115936925,19.5641115936925,0.113664597144577,1.51655487744985
4620,2110658,São Domingos do Azeitão,Maranhão,Nordeste,7392,3,3,40.5844155844156,40.5844155844156,0.0786110061236229,1.35111281741849
4621,1507201,São Domingos do Capim,Pará,Norte,31989,8,8,25.0085967051174,25.0085967051174,0.136333044066575,2.07480631404555
4622,2513943,São Domingos do Cariri,Paraíba,Nordeste,2615,3,3,114.72275334608,114.72275334608,0.0179288053899427,0.708529645101029
4623,2110708,São Domingos do Maranhão,Maranhão,Nordeste,34376,13,13,37.8170816848964,37.8170816848964,0.094030049352952,1.76716558785094
4624,3204658,São Domingos do Norte,Espírito Santo,Sudeste,8638,4,4,46.3070155128502,46.3070155128502,0.0256367017026378,1.31860849627371
4625,3161007,São Domingos do Prata,Minas Gerais,Sudeste,17359,13,13,74.8891065153523,74.8891065153523,0.0641631696920513,1.74634532234222
4626,4318051,São Domingos do Sul,Rio Grande do Sul,Sul,3074,0,0,0,0,0.00725731523891682,0.512158946654905
4627,2929107,São Felipe,Bahia,Nordeste,21074,8,7,37.9614691088545,33.2162854702477,0.0185201287550285,0.805019066920441
4628,1101484,São Felipe D'Oeste,Rondônia,Norte,5172,4,4,77.3395204949729,77.3395204949729,0.0449457554269088,1.14285403642461
4629,2929008,São Félix,Bahia,Nordeste,14740,25,25,169.606512890095,169.606512890095,0.00859014504473521,0.542847571238924
4630,2110807,São Félix de Balsas,Maranhão,Nordeste,4585,4,4,87.2410032715376,87.2410032715376,0.166350592510668,2.38935190261964
4631,3161056,São Félix de Minas,Minas Gerais,Sudeste,3369,2,2,59.3647966755714,59.3647966755714,0.0139128644094058,0.653505160866269
4632,5107859,São Félix do Araguaia,Mato Grosso,Centro-Oeste,11708,8,8,68.3293474547318,68.3293474547318,1.38468909736923,10.1771945607151
4633,2929057,São Félix do Coribe,Bahia,Nordeste,15391,9,9,58.475732570983,58.475732570983,0.146500245998482,2.41893410120444
4634,2209609,São Félix do Piauí,Piauí,Nordeste,2942,0,0,0,0,0.0511766431471159,1.17298808751224
4635,1720150,São Félix do Tocantins,Tocantins,Norte,1585,1,1,63.0914826498423,63.0914826498423,0.157424014118135,2.91226096914464
4636,1507300,São Félix do Xingu,Pará,Norte,128481,26,25,20.2364551957099,19.4581299958749,6.89682239158338,20.8511640393667
4637,2411809,São Fernando,Rio Grande do Norte,Nordeste,3584,3,3,83.7053571428571,83.7053571428571,0.0330516573113897,0.888905583006035
4638,3304805,São Fidélis,Rio de Janeiro,Sudeste,38669,25,21,64.6512710439887,54.3070676769505,0.0902984363357859,1.61622596472351
4639,2513984,São Francisco,Paraíba,Nordeste,3392,2,2,58.9622641509434,58.9622641509434,0.00777291827030524,0.457093416629307
4640,2806909,São Francisco,Sergipe,Nordeste,3724,2,2,53.7056928034372,53.7056928034372,0.00692321762721804,0.405600099830854
4641,3161106,São Francisco,Minas Gerais,Sudeste,56323,25,22,44.3868401896206,39.0604193668661,0.279159413460093,3.27354974656383
4642,3549003,São Francisco,São Paulo,Sudeste,2821,1,1,35.4484225451967,35.4484225451967,0.00653891549427499,0.448361054982147
4643,4318101,São Francisco de Assis,Rio Grande do Sul,Sul,18335,13,10,70.9026452140714,54.5404963185165,0.233268049344133,3.12350354499683
4644,2209658,São Francisco de Assis do Piauí,Piauí,Nordeste,5755,2,2,34.7523892267593,34.7523892267593,0.0880042228194782,1.55418372401442
4645,5219902,São Francisco de Goiás,Goiás,Centro-Oeste,6264,2,2,31.9284802043423,31.9284802043423,0.0350964037456833,1.04027988383696
4646,3304755,São Francisco de Itabapoana,Rio de Janeiro,Sudeste,42205,21,19,49.7571377798839,45.0183627532283,0.0978348260271673,1.98800127709358
4647,3161205,São Francisco de Paula,Minas Gerais,Sudeste,6527,0,0,0,0,0.0274721449009689,0.849606162432809
4648,4318200,São Francisco de Paula,Rio Grande do Sul,Sul,21710,14,14,64.486411791801,64.486411791801,0.302852218785119,5.63667561856306
4649,3161304,São Francisco de Sales,Minas Gerais,Sudeste,6238,8,8,128.246232766912,128.246232766912,0.0973208510125687,1.69516008099196
4650,2110856,São Francisco do Brejão,Maranhão,Nordeste,11798,0,0,0,0,0.0608136992059656,1.39361456108997
4651,2929206,São Francisco do Conde,Bahia,Nordeste,39802,43,38,108.034772122004,95.4725893171197,0.0224338476043613,0.775434027755215
4652,3161403,São Francisco do Glória,Minas Gerais,Sudeste,4844,1,1,20.6440957886045,20.6440957886045,0.014280800406766,0.669341312913738
4653,1101492,São Francisco do Guaporé,Rondônia,Norte,20266,15,14,74.0155926181782,69.0812197769664,0.910992408892866,6.44519389016759
4654,2110906,São Francisco do Maranhão,Maranhão,Nordeste,12210,11,11,90.0900900900901,90.0900900900901,0.186310271257639,2.22399522993493
4655,2411908,São Francisco do Oeste,Rio Grande do Norte,Nordeste,4228,1,1,23.6518448438978,23.6518448438978,0.00617355177634238,0.415993993053005
4656,1507409,São Francisco do Pará,Pará,Norte,15882,5,5,31.4821810855056,31.4821810855056,0.0389683324050232,1.06680702192823
4657,2209708,São Francisco do Piauí,Piauí,Nordeste,6423,3,3,46.7071461933676,46.7071461933676,0.109757035775687,1.41119882482545
4658,4216206,São Francisco do Sul,Santa Catarina,Sul,52721,33,27,62.5936533829024,51.2129891314656,0.0450554747072829,1.26237479882956
4659,2929255,São Gabriel,Bahia,Nordeste,18793,3,3,15.9633906241686,15.9633906241686,0.094823741152112,1.72141053763986
4660,4318309,São Gabriel,Rio Grande do Sul,Sul,62105,77,77,123.983576201594,123.983576201594,0.471135842776334,5.26235689925094
4661,1303809,São Gabriel da Cachoeira,Amazonas,Norte,45564,48,48,105.346326046879,105.346326046879,8.8711539028336,19.4425842449986
4662,3204708,São Gabriel da Palha,Espírito Santo,Sudeste,37947,24,14,63.246106411574,36.8935620734182,0.0373030655539424,1.24161495720144
4663,5007695,São Gabriel do Oeste,Mato Grosso do Sul,Centro-Oeste,26771,32,29,119.532329759815,108.326173844832,0.331924360660594,3.63920312519629
4664,3161502,São Geraldo,Minas Gerais,Sudeste,12366,6,6,48.5201358563804,48.5201358563804,0.0161119891387216,0.836391083000411
4665,3161601,São Geraldo da Piedade,Minas Gerais,Sudeste,3962,3,3,75.7193336698637,75.7193336698637,0.0130625245543001,0.628465216859085
4666,1507458,São Geraldo do Araguaia,Pará,Norte,24847,8,8,32.1970459210367,32.1970459210367,0.258872247373745,2.74540099134025
4667,3161650,São Geraldo do Baixio,Minas Gerais,Sudeste,4012,2,2,49.8504486540379,49.8504486540379,0.0240942141472829,0.765640645776503
4668,3304904,São Gonçalo,Rio de Janeiro,Sudeste,1084839,821,522,75.6794326162684,48.1177391299538,0.0218436099398218,0.803947840730226
4669,3161700,São Gonçalo do Abaeté,Minas Gerais,Sudeste,8389,2,2,23.8407438312075,23.8407438312075,0.229902554060175,3.37048031115594
4670,2312403,São Gonçalo do Amarante,Ceará,Nordeste,48422,36,31,74.3463714840362,64.0204865556978,0.0679209485342085,1.6206983288475
4671,2412005,São Gonçalo do Amarante,Rio Grande do Norte,Nordeste,102400,43,36,41.9921875,35.15625,0.0203951621635099,0.69260884674371
4672,2209757,São Gonçalo do Gurguéia,Piauí,Nordeste,3041,1,1,32.8839197632358,32.8839197632358,0.11426368286476,1.69805772639428
4673,3161809,São Gonçalo do Pará,Minas Gerais,Sudeste,12411,3,3,24.1721053903795,24.1721053903795,0.0229353537584984,0.972010533240584
4674,2209807,São Gonçalo do Piauí,Piauí,Nordeste,5015,1,1,19.9401794616152,19.9401794616152,0.0122691120994887,0.542384954892968
4675,3161908,São Gonçalo do Rio Abaixo,Minas Gerais,Sudeste,10920,11,11,100.732600732601,100.732600732601,0.0313699794127729,1.06316209149558
4676,3125507,São Gonçalo do Rio Preto,Minas Gerais,Sudeste,3167,3,3,94.7268708556994,94.7268708556994,0.0268386131261877,0.974056918063149
4677,3162005,São Gonçalo do Sapucaí,Minas Gerais,Sudeste,25449,20,18,78.5885496483162,70.7296946834846,0.0451597404110657,1.19538771510224
4678,2929305,São Gonçalo dos Campos,Bahia,Nordeste,37550,15,12,39.9467376830892,31.9573901464714,0.0245056521890774,0.852229843013679
4679,3162104,São Gotardo,Minas Gerais,Sudeste,35469,33,24,93.0389917956525,67.6647213059291,0.0744691541607381,2.00036172337724
4680,4318408,São Jerônimo,Rio Grande do Sul,Sul,24248,36,24,148.465852853844,98.9772352358957,0.0877996798800496,2.59320844254699
4681,4124707,São Jerônimo da Serra,Paraná,Sul,11170,3,3,26.857654431513,26.857654431513,0.0729391730335465,1.94105408123595
4682,2613206,São João,Pernambuco,Nordeste,22793,3,3,13.1619356820076,13.1619356820076,0.021235170665193,0.664574134913092
4683,4124806,São João,Paraná,Sul,10241,7,6,68.3526999316473,58.5880285128405,0.034920663494745,1.57792095316266
4684,2111003,São João Batista,Maranhão,Nordeste,20665,6,6,29.034599564481,29.034599564481,0.0561868685740308,1.30998264004509
4685,4216305,São João Batista,Santa Catarina,Sul,37424,17,15,45.4253954681488,40.0812312954254,0.0182910573064419,0.713113807118299
4686,3162203,São João Batista do Glória,Minas Gerais,Sudeste,7453,4,4,53.6696632228633,53.6696632228633,0.0474673806546093,1.34159035188847
4687,5220009,São João d'Aliança,Goiás,Centro-Oeste,13740,6,4,43.6681222707424,29.1120815138282,0.27896220187688,4.39102073719591
4688,1400506,São João da Baliza,Roraima,Norte,8201,3,3,36.5809047677113,36.5809047677113,0.34807788132828,3.55028676296316
4689,3305000,São João da Barra,Rio de Janeiro,Sudeste,36102,45,43,124.646833970417,119.106974682843,0.0397043686689926,0.919111199019939
4690,3549102,São João da Boa Vista,São Paulo,Sudeste,91211,273,186,299.306004758198,203.922772472618,0.045155657586804,1.26620763573875
4691,2209856,São João da Canabrava,Piauí,Nordeste,4608,1,1,21.7013888888889,21.7013888888889,0.0393000431779171,0.996401352908683
4692,2209872,São João da Fronteira,Piauí,Nordeste,6042,1,1,16.5508109897385,16.5508109897385,0.066625682910697,1.91297393191811
4693,3162252,São João da Lagoa,Minas Gerais,Sudeste,4915,1,1,20.3458799593082,20.3458799593082,0.084625866694239,2.18841322535946
4694,3162302,São João da Mata,Minas Gerais,Sudeste,2749,0,0,0,0,0.0105374784680521,0.703654525925153
4695,5220058,São João da Paraúna,Goiás,Centro-Oeste,1381,0,0,0,0,0.02440070785957,0.801250836496488
4696,1507466,São João da Ponta,Pará,Norte,6139,1,1,16.2892979312592,16.2892979312592,0.0159182096938544,0.823831506896394
4697,3162401,São João da Ponte,Minas Gerais,Sudeste,25165,14,14,55.6328233657858,55.6328233657858,0.156217111606168,2.54961116481752
4698,2209906,São João da Serra,Piauí,Nordeste,6139,2,2,32.5785958625183,32.5785958625183,0.0813692498121128,1.52679146916475
4699,4318424,São João da Urtiga,Rio Grande do Sul,Sul,4657,3,3,64.419153961778,64.419153961778,0.0156749772321518,0.794321329878556
4700,2209955,São João da Varjota,Piauí,Nordeste,4840,0,0,0,0,0.0323468525429575,0.906944484221299
4701,3549201,São João das Duas Pontes,São Paulo,Sudeste,2568,0,0,0,0,0.0112037701063628,0.555669064976277
4702,3162450,São João das Missões,Minas Gerais,Sudeste,13014,6,6,46.1041954817888,46.1041954817888,0.0569682890168224,1.40854190853814
4703,3549250,São João de Iracema,São Paulo,Sudeste,1922,3,3,156.087408949011,156.087408949011,0.0154496108284548,0.672163012606753
4704,3305109,São João de Meriti,Rio de Janeiro,Sudeste,472406,303,203,64.1397442030796,42.9715117928223,0.00309687040589779,0.235789058509772
4705,1507474,São João de Pirabas,Pará,Norte,23045,6,6,26.0360164894771,26.0360164894771,0.0573241185589417,1.95516724076548
4706,3162500,São João del Rei,Minas Gerais,Sudeste,90082,218,199,242.001731755512,220.909837703426,0.12635622523095,2.63038188845681
4707,1507508,São João do Araguaia,Pará,Norte,13996,4,4,28.5795941697628,28.5795941697628,0.104438045744757,1.93249488915016
4708,2209971,São João do Arraial,Piauí,Nordeste,7989,3,3,37.5516334960571,37.5516334960571,0.0173706650707857,0.592042047185997
4709,4124905,São João do Caiuá,Paraná,Sul,5855,1,1,17.0794192997438,17.0794192997438,0.0267804422230711,0.753332093959698
